id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
56882,39229,31241,15575,153543,Complete,2025-02-06 13:05:29+00:00,2025-02-07 23:00:00+00:00,2025-02-10 09:27:00+00:00,,4.949999809265137
63722,43945,34985,14258,172141,Complete,2019-08-06 00:02:03+00:00,2019-08-06 11:22:00+00:00,2019-08-07 04:35:00+00:00,,4.949999809265137
98497,67888,54104,10690,265986,Complete,2025-06-30 12:57:15+00:00,2025-06-29 00:42:00+00:00,2025-06-30 21:48:00+00:00,,4.949999809265137
100898,69523,55383,13780,272455,Complete,2025-10-07 15:45:48+00:00,2025-10-09 07:18:00+00:00,2025-10-13 13:53:00+00:00,,4.949999809265137
125754,86678,69201,13780,339619,Complete,2024-12-08 06:31:12+00:00,2024-12-08 00:55:00+00:00,2024-12-10 00:02:00+00:00,,4.949999809265137
149140,102828,82139,28457,402899,Complete,2024-05-30 21:44:11+00:00,2024-05-29 19:43:00+00:00,2024-05-31 13:01:00+00:00,,4.949999809265137
150370,103651,82786,13780,406270,Complete,2025-09-08 02:09:07+00:00,2025-09-08 19:25:00+00:00,2025-09-11 11:56:00+00:00,,4.949999809265137
166842,114932,91825,10690,450701,Complete,2024-10-12 04:40:40+00:00,2024-10-13 12:11:00+00:00,2024-10-16 15:24:00+00:00,,4.949999809265137
6638,4570,3647,14258,17839,Processing,2025-09-18 15:38:38+00:00,,,,4.949999809265137
14464,9975,7979,15569,38904,Processing,2021-09-04 17:24:42+00:00,,,,4.949999809265137
16328,11265,8991,28457,43954,Processing,2025-10-16 12:03:58.648123+00:00,,,,4.949999809265137
41784,28841,22970,15569,112791,Processing,2024-10-24 13:39:08+00:00,,,,4.949999809265137
46292,31993,25505,13780,124946,Processing,2023-08-20 08:53:14+00:00,,,,4.949999809265137
58525,40393,32181,14258,158004,Processing,2025-09-01 12:30:18+00:00,,,,4.949999809265137
80809,55685,44337,28457,218213,Processing,2025-09-21 09:29:57+00:00,,,,4.949999809265137
109056,75185,59977,14258,294556,Processing,2025-10-08 09:51:37+00:00,,,,4.949999809265137
128682,88699,70773,13791,347491,Processing,2021-01-26 23:27:42+00:00,,,,4.949999809265137
167495,115388,92204,15575,452452,Processing,2024-06-10 05:17:24+00:00,,,,4.949999809265137
93125,64202,51140,28711,251505,Returned,2025-09-28 00:26:27+00:00,2025-09-29 23:52:00+00:00,2025-10-03 07:03:00+00:00,2025-10-04 09:28:00+00:00,4.949999809265137
93500,64445,51317,14258,252524,Returned,2025-06-30 11:12:04+00:00,2025-07-02 21:01:00+00:00,2025-07-05 10:11:00+00:00,2025-07-05 10:31:00+00:00,4.949999809265137
104797,72198,57548,14008,283059,Returned,2024-11-11 15:29:49+00:00,2024-11-12 23:26:00+00:00,2024-11-16 08:22:00+00:00,2024-11-18 01:51:00+00:00,4.949999809265137
138264,95313,76139,15575,373374,Returned,2024-06-28 05:48:33+00:00,2024-06-27 21:20:00+00:00,2024-06-30 19:48:00+00:00,2024-07-02 05:03:00+00:00,4.949999809265137
3797,2600,2058,14008,10177,Shipped,2022-11-05 08:10:45+00:00,2022-11-05 22:59:00+00:00,,,4.949999809265137
9959,6839,5455,28711,26816,Shipped,2023-11-20 22:57:26+00:00,2023-11-21 23:09:00+00:00,,,4.949999809265137
14491,9994,7991,28457,38982,Shipped,2024-06-15 23:47:00+00:00,2024-06-17 01:39:00+00:00,,,4.949999809265137
23907,16561,13229,28457,64447,Shipped,2024-05-28 06:46:33+00:00,2024-05-28 10:01:00+00:00,,,4.949999809265137
42039,29016,23106,13780,113479,Shipped,2023-04-04 13:49:02+00:00,2023-04-06 16:24:00+00:00,,,4.949999809265137
68484,47227,37615,15575,184947,Shipped,2024-01-23 02:31:25+00:00,2024-01-24 18:27:00+00:00,,,4.949999809265137
71250,49096,39055,14008,192412,Shipped,2025-10-15 02:25:05+00:00,2025-10-12 14:30:00+00:00,,,4.949999809265137
93068,64159,51101,13791,251346,Shipped,2023-08-09 02:48:25+00:00,2023-08-11 18:43:00+00:00,,,4.949999809265137
98734,68046,54225,14258,266634,Shipped,2025-07-30 15:19:30+00:00,2025-08-01 08:31:00+00:00,,,4.949999809265137
100560,69288,55203,14258,271528,Shipped,2025-03-01 10:46:46+00:00,2025-02-28 21:30:00+00:00,,,4.949999809265137
107101,73805,58868,14258,289282,Shipped,2022-01-05 04:03:59+00:00,2022-01-07 06:27:00+00:00,,,4.949999809265137
114985,79244,63234,10690,310597,Shipped,2025-07-17 16:20:57+00:00,2025-07-14 08:52:00+00:00,,,4.949999809265137
115785,79800,63706,13780,312739,Shipped,2022-11-09 01:11:27+00:00,2022-11-08 07:40:00+00:00,,,4.949999809265137
124506,85844,68545,28711,336250,Shipped,2020-12-04 10:29:51+00:00,2020-12-02 23:08:00+00:00,,,4.949999809265137
134912,92993,74207,13780,364340,Shipped,2024-09-18 12:32:49+00:00,2024-09-17 00:08:00+00:00,,,4.949999809265137
149400,102996,82285,14258,403605,Shipped,2024-10-16 01:05:43+00:00,2024-10-16 02:55:00+00:00,,,4.949999809265137
175431,120974,96711,15575,473851,Shipped,2025-09-05 01:37:53+00:00,2025-09-07 20:59:00+00:00,,,4.949999809265137
178609,123176,98405,28711,482456,Shipped,2025-05-27 09:46:15+00:00,2025-05-30 11:11:00+00:00,,,4.949999809265137
92065,63481,50552,28803,248621,Complete,2024-12-12 23:10:55+00:00,2024-12-12 06:02:00+00:00,2024-12-12 07:50:00+00:00,,4.96999979019165
28124,19434,15534,28803,75800,Processing,2024-04-07 09:46:51+00:00,,,,4.96999979019165
176361,121604,97195,28803,476395,Returned,2023-11-05 05:56:53+00:00,2023-11-05 20:47:00+00:00,2023-11-07 10:36:00+00:00,2023-11-08 16:57:00+00:00,4.96999979019165
135770,93602,74712,28803,366634,Shipped,2024-12-26 16:34:43+00:00,2024-12-25 05:36:00+00:00,,,4.96999979019165
1920,1315,1039,5876,5188,Cancelled,2021-12-20 12:30:02+00:00,,,,4.989999771118164
18201,12610,10053,15830,49059,Cancelled,2025-01-13 07:36:49+00:00,,,,4.989999771118164
20662,14312,11419,9442,55696,Cancelled,2025-07-25 10:38:00+00:00,,,,4.989999771118164
86085,59328,47213,13656,232482,Cancelled,2023-08-18 09:15:07+00:00,,,,4.989999771118164
106985,73718,58792,28462,288977,Cancelled,2025-01-01 10:20:36+00:00,,,,4.989999771118164
109698,75621,60308,5845,296317,Cancelled,2020-09-26 15:06:56+00:00,,,,4.989999771118164
125414,86440,69011,13778,338717,Cancelled,2025-09-24 06:13:57+00:00,,,,4.989999771118164
130830,90150,71932,6115,353285,Cancelled,2021-10-14 12:22:35+00:00,,,,4.989999771118164
152523,105146,83956,12613,412069,Cancelled,2022-04-29 06:47:24+00:00,,,,4.989999771118164
161635,111358,88879,15334,436703,Cancelled,2020-04-08 07:35:53+00:00,,,,4.989999771118164
172113,118662,94849,5876,464944,Cancelled,2019-06-01 16:03:10+00:00,,,,4.989999771118164
172347,118824,94982,15334,465582,Cancelled,2025-06-17 04:13:55+00:00,,,,4.989999771118164
10403,7159,5708,13656,28034,Complete,2024-03-19 12:59:39+00:00,2024-03-21 06:41:00+00:00,2024-03-24 08:05:00+00:00,,4.989999771118164
19002,13154,10507,13778,51213,Complete,2024-06-13 16:20:24+00:00,2024-06-14 02:52:00+00:00,2024-06-18 06:28:00+00:00,,4.989999771118164
30653,21204,16884,15571,82671,Complete,2025-08-29 08:30:15+00:00,2025-08-31 04:07:00+00:00,2025-09-02 03:09:00+00:00,,4.989999771118164
43163,29798,23752,15334,116517,Complete,2022-06-06 01:08:59+00:00,2022-06-07 01:15:00+00:00,2022-06-08 19:48:00+00:00,,4.989999771118164
47936,33098,26366,5876,129350,Complete,2023-12-15 09:30:42+00:00,2023-12-14 18:04:00+00:00,2023-12-16 11:54:00+00:00,,4.989999771118164
50473,34839,27701,5876,136251,Complete,2025-10-17 03:50:20+00:00,2025-10-17 02:15:00+00:00,2025-10-20 20:47:00+00:00,,4.989999771118164
56268,38804,30867,5876,151865,Complete,2025-09-23 03:06:04+00:00,2025-09-25 22:06:00+00:00,2025-09-30 14:29:00+00:00,,4.989999771118164
59244,40866,32559,24836,159963,Complete,2024-11-10 09:37:57+00:00,2024-11-12 01:03:00+00:00,2024-11-14 12:11:00+00:00,,4.989999771118164
64125,44224,35200,13656,173219,Complete,2023-11-19 08:09:39+00:00,2023-11-18 03:20:00+00:00,2023-11-22 07:37:00+00:00,,4.989999771118164
68915,47505,37825,13778,186124,Complete,2021-09-10 04:19:40+00:00,2021-09-07 23:43:00+00:00,2021-09-11 22:13:00+00:00,,4.989999771118164
79625,54867,43682,11201,215022,Complete,2023-03-15 01:24:07+00:00,2023-03-15 05:28:00+00:00,2023-03-16 16:49:00+00:00,,4.989999771118164
80483,55449,44130,11201,217344,Complete,2024-06-05 08:46:01+00:00,2024-06-06 00:19:00+00:00,2024-06-06 01:38:00+00:00,,4.989999771118164
96209,66307,52781,13656,259834,Complete,2022-05-11 07:54:06+00:00,2022-05-11 14:00:00+00:00,2022-05-13 13:20:00+00:00,,4.989999771118164
102999,70952,56525,15571,278131,Complete,2024-05-21 01:37:28+00:00,2024-05-24 00:27:00+00:00,2024-05-25 20:26:00+00:00,,4.989999771118164
105498,72681,57935,13656,284948,Complete,2022-11-26 09:43:56+00:00,2022-11-22 12:43:00+00:00,2022-11-26 00:55:00+00:00,,4.989999771118164
108282,74658,59549,24836,292474,Complete,2025-04-28 08:56:10+00:00,2025-04-24 18:27:00+00:00,2025-04-26 15:28:00+00:00,,4.989999771118164
111530,76885,61323,14327,301248,Complete,2024-08-04 16:04:48+00:00,2024-08-05 06:34:00+00:00,2024-08-08 09:25:00+00:00,,4.989999771118164
111990,77204,61592,6115,302480,Complete,2025-10-03 00:11:26+00:00,2025-10-05 12:18:00+00:00,2025-10-07 08:05:00+00:00,,4.989999771118164
113419,78182,62380,5917,306384,Complete,2023-05-18 04:54:24+00:00,2023-05-18 10:05:00+00:00,2023-05-20 10:07:00+00:00,,4.989999771118164
139497,96170,76813,28462,376713,Complete,2024-03-24 01:12:00+00:00,2024-03-25 11:17:00+00:00,2024-03-29 10:37:00+00:00,,4.989999771118164
144730,99759,79680,7068,390949,Complete,2023-11-01 12:04:39+00:00,2023-10-31 16:08:00+00:00,2023-11-02 01:02:00+00:00,,4.989999771118164
153855,106059,84657,7068,415720,Complete,2022-03-23 01:51:18+00:00,2022-03-24 14:37:00+00:00,2022-03-25 21:50:00+00:00,,4.989999771118164
158073,108905,86912,15334,427048,Complete,2025-07-15 02:38:05+00:00,2025-07-15 04:53:00+00:00,2025-07-19 10:17:00+00:00,,4.989999771118164
160389,110492,88198,13937,433327,Complete,2021-05-18 23:21:06+00:00,2021-05-20 05:01:00+00:00,2021-05-22 12:40:00+00:00,,4.989999771118164
161903,111543,89018,15571,437434,Complete,2023-03-20 04:32:27+00:00,2023-03-23 02:33:00+00:00,2023-03-26 17:48:00+00:00,,4.989999771118164
166585,114767,91688,5917,450003,Complete,2023-03-30 13:56:36+00:00,2023-03-31 03:54:00+00:00,2023-04-01 12:05:00+00:00,,4.989999771118164
175213,120823,96593,9442,473277,Complete,2024-12-30 17:57:38+00:00,2025-01-02 00:36:00+00:00,2025-01-02 01:28:00+00:00,,4.989999771118164
175253,120852,96611,7068,473372,Complete,2022-12-12 13:40:23+00:00,2022-12-14 14:20:00+00:00,2022-12-19 14:18:00+00:00,,4.989999771118164
178768,123298,98500,5845,482873,Complete,2022-04-21 12:36:03+00:00,2022-04-23 13:58:00+00:00,2022-04-26 12:54:00+00:00,,4.989999771118164
9093,6233,4941,7068,24477,Processing,2024-01-18 04:08:55+00:00,,,,4.989999771118164
25297,17525,13995,13656,68183,Processing,2025-09-12 03:24:46+00:00,,,,4.989999771118164
32849,22681,18047,5917,88585,Processing,2024-12-23 02:09:30+00:00,,,,4.989999771118164
34721,23983,19081,14210,93668,Processing,2025-08-15 04:49:25+00:00,,,,4.989999771118164
39302,27116,21536,6115,106038,Processing,2024-08-23 06:36:41+00:00,,,,4.989999771118164
41637,28742,22894,13778,112365,Processing,2024-01-14 23:37:52+00:00,,,,4.989999771118164
49081,33880,26974,13656,132468,Processing,2024-01-17 08:10:51+00:00,,,,4.989999771118164
62708,43246,34475,7068,169396,Processing,2025-01-24 22:10:11+00:00,,,,4.989999771118164
69162,47684,37957,15571,186800,Processing,2024-10-10 23:57:41+00:00,,,,4.989999771118164
74876,51602,41094,13778,202164,Processing,2024-12-22 00:09:02+00:00,,,,4.989999771118164
84403,58162,46255,15571,227950,Processing,2024-03-17 04:32:31+00:00,,,,4.989999771118164
90321,62255,49549,28462,243898,Processing,2023-08-11 10:52:22+00:00,,,,4.989999771118164
100111,68972,54969,11201,270316,Processing,2025-09-01 09:41:09+00:00,,,,4.989999771118164
104981,72314,57637,7068,283565,Processing,2025-09-29 05:27:18+00:00,,,,4.989999771118164
130334,89821,71678,15830,351939,Processing,2024-06-21 01:07:31+00:00,,,,4.989999771118164
135343,93293,74457,5917,365492,Processing,2025-06-25 23:47:02+00:00,,,,4.989999771118164
138577,95528,76318,12613,374254,Processing,2025-06-23 04:29:38+00:00,,,,4.989999771118164
147333,101590,81139,7068,397982,Processing,2025-07-04 14:36:36+00:00,,,,4.989999771118164
147473,101684,81212,24836,398356,Processing,2025-04-06 16:20:31+00:00,,,,4.989999771118164
176801,121910,97445,5876,477572,Processing,2024-07-18 07:54:33+00:00,,,,4.989999771118164
179598,123866,98982,15571,485121,Processing,2025-09-17 07:00:46+00:00,,,,4.989999771118164
180933,124811,99747,5845,488755,Processing,2024-01-03 20:38:09+00:00,,,,4.989999771118164
58089,40097,31937,14327,156822,Returned,2024-12-17 14:41:54+00:00,2024-12-18 15:41:00+00:00,2024-12-21 15:02:00+00:00,2024-12-22 11:25:00+00:00,4.989999771118164
70962,48905,38902,11201,191625,Returned,2022-10-19 00:31:16+00:00,2022-10-16 11:49:00+00:00,2022-10-20 11:47:00+00:00,2022-10-20 16:39:00+00:00,4.989999771118164
74325,51222,40770,15830,200690,Returned,2024-01-07 00:18:19+00:00,2024-01-06 05:20:00+00:00,2024-01-07 00:15:00+00:00,2024-01-09 19:14:00+00:00,4.989999771118164
102981,70940,56509,13937,278082,Returned,2024-07-26 01:19:44+00:00,2024-07-25 12:07:00+00:00,2024-07-28 22:54:00+00:00,2024-07-29 06:23:00+00:00,4.989999771118164
104014,71670,57116,24836,280900,Returned,2025-06-03 05:44:31+00:00,2025-06-05 16:38:00+00:00,2025-06-06 21:21:00+00:00,2025-06-07 19:35:00+00:00,4.989999771118164
122043,84146,67209,14327,329626,Returned,2024-04-13 15:06:44+00:00,2024-04-15 21:06:00+00:00,2024-04-16 07:33:00+00:00,2024-04-18 10:31:00+00:00,4.989999771118164
132254,91153,72741,15830,357155,Returned,2025-03-06 03:11:51+00:00,2025-03-06 09:21:00+00:00,2025-03-10 18:28:00+00:00,2025-03-13 11:44:00+00:00,4.989999771118164
137138,94543,75465,15571,370336,Returned,2025-05-10 23:19:37+00:00,2025-05-11 16:41:00+00:00,2025-05-14 00:44:00+00:00,2025-05-16 10:43:00+00:00,4.989999771118164
171428,118166,94457,11201,463120,Returned,2024-08-06 01:50:22+00:00,2024-08-07 18:06:00+00:00,2024-08-09 11:55:00+00:00,2024-08-12 06:07:00+00:00,4.989999771118164
7351,5054,4002,14210,19749,Shipped,2024-08-28 12:26:09+00:00,2024-08-28 11:19:00+00:00,,,4.989999771118164
9081,6223,4932,13778,24444,Shipped,2021-02-28 17:30:35+00:00,2021-03-01 10:38:00+00:00,,,4.989999771118164
11011,7579,6035,14327,29667,Shipped,2025-09-17 00:45:33+00:00,2025-09-18 14:56:00+00:00,,,4.989999771118164
19036,13172,10520,5845,51305,Shipped,2025-08-04 11:05:56+00:00,2025-08-03 17:54:00+00:00,,,4.989999771118164
25690,17789,14207,9442,69232,Shipped,2025-03-31 14:40:54+00:00,2025-04-01 09:03:00+00:00,,,4.989999771118164
27985,19346,15473,9442,75423,Shipped,2024-06-06 13:13:38+00:00,2024-06-09 02:22:00+00:00,,,4.989999771118164
28776,19895,15883,5876,77551,Shipped,2024-07-06 03:49:09+00:00,2024-07-08 10:47:00+00:00,,,4.989999771118164
30730,21260,16924,13656,82876,Shipped,2025-03-19 10:35:39+00:00,2025-03-21 08:17:00+00:00,,,4.989999771118164
32749,22623,18003,9442,88308,Shipped,2024-08-12 05:23:19+00:00,2024-08-12 15:06:00+00:00,,,4.989999771118164
33671,23266,18512,28462,90807,Shipped,2025-08-09 23:02:21+00:00,2025-08-07 04:33:00+00:00,,,4.989999771118164
38454,26549,21082,11201,103710,Shipped,2023-03-11 13:23:23+00:00,2023-03-11 20:32:00+00:00,,,4.989999771118164
42591,29401,23402,14210,114965,Shipped,2024-05-10 10:24:12+00:00,2024-05-11 04:47:00+00:00,,,4.989999771118164
44718,30881,24632,14327,120709,Shipped,2021-07-21 22:38:01+00:00,2021-07-24 03:21:00+00:00,,,4.989999771118164
66768,46039,36665,14327,180272,Shipped,2025-09-08 00:53:45+00:00,2025-09-09 20:45:00+00:00,,,4.989999771118164
68608,47304,37662,13656,185278,Shipped,2022-01-24 04:22:24+00:00,2022-01-26 06:53:00+00:00,,,4.989999771118164
74188,51127,40699,6115,200327,Shipped,2025-01-21 05:23:17+00:00,2025-01-18 04:37:00+00:00,,,4.989999771118164
74478,51324,40850,5917,201091,Shipped,2024-09-11 15:32:46+00:00,2024-09-12 05:09:00+00:00,,,4.989999771118164
77926,53702,42760,24836,210422,Shipped,2022-12-09 04:54:31+00:00,2022-12-07 00:21:00+00:00,,,4.989999771118164
81787,56364,44859,24836,220853,Shipped,2023-01-09 23:03:26+00:00,2023-01-06 23:18:00+00:00,,,4.989999771118164
84517,58241,46324,13656,228270,Shipped,2023-08-18 13:37:39+00:00,2023-08-19 22:56:00+00:00,,,4.989999771118164
87525,60324,47989,14327,236355,Shipped,2025-08-20 13:43:02+00:00,2025-08-22 20:58:00+00:00,,,4.989999771118164
87549,60342,48002,14327,236427,Shipped,2025-04-09 12:46:33+00:00,2025-04-08 17:49:00+00:00,,,4.989999771118164
94428,65076,51830,14327,255031,Shipped,2025-09-21 04:23:49+00:00,2025-09-20 10:57:00+00:00,,,4.989999771118164
103293,71163,56689,9442,278927,Shipped,2025-07-29 16:06:42+00:00,2025-07-29 18:40:00+00:00,,,4.989999771118164
112488,77549,61887,6115,303840,Shipped,2023-08-26 11:59:54+00:00,2023-08-26 00:05:00+00:00,,,4.989999771118164
114375,78827,62893,28462,308952,Shipped,2025-08-19 09:50:57+00:00,2025-08-19 15:00:00+00:00,,,4.989999771118164
119787,82552,65953,9442,323532,Shipped,2024-09-12 12:15:23+00:00,2024-09-13 16:08:00+00:00,,,4.989999771118164
128321,88447,70589,15830,346505,Shipped,2023-07-28 00:37:28+00:00,2023-07-29 21:50:00+00:00,,,4.989999771118164
129260,89080,71061,12613,349026,Shipped,2025-09-24 22:59:23+00:00,2025-09-24 09:26:00+00:00,,,4.989999771118164
160326,110456,88159,6115,433148,Shipped,2023-04-26 10:33:57+00:00,2023-04-28 18:24:00+00:00,,,4.989999771118164
171289,118066,94379,13937,462743,Shipped,2023-04-10 13:11:36+00:00,2023-04-11 05:59:00+00:00,,,4.989999771118164
176725,121855,97398,13656,477373,Shipped,2025-06-23 06:05:12+00:00,2025-06-23 13:26:00+00:00,,,4.989999771118164
25651,17767,14190,11016,69131,Cancelled,2025-09-27 07:53:13+00:00,,,,5.0
